certificateType,registeredPersonNumber,accreditationCode,generationYear,generationState,startSerialNumber,endSerialNumber,fuelSource,ownerAccount,ownerAccountId,status,certificateQuantity
LGC,2932,WD00VC09,2012,VIC,188318,188489,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,188490,188624,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,188625,188732,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,188733,188940,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,189321,189334,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,189335,189663,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,189664,189679,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,189796,189903,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,189904,190226,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,190227,190372,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,190373,190475,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,190476,190881,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,190882,191190,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,191191,191224,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,191225,191393,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,191394,191408,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,191409,193380,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,193381,193382,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,193383,194082,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,194083,194099,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,194100,194484,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,194485,194562,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,194563,195195,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,195196,195268,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,195269,195991,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,195992,196283,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,196284,196474,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,196475,196531,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,196532,196856,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,196857,197195,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,197196,197220,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,197221,197323,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,197324,197465,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,197466,197542,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,197543,197987,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,197988,198059,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,198060,198281,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,198282,198285,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,198286,198726,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,198727,198879,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,198880,199044,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,199045,199200,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,199201,199209,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,199853,200126,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,200533,200813,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,201573,201634,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,202279,202480,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,203056,203348,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,204009,204398,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,205038,205115,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,205635,205845,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,199210,199491,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,199492,199852,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,200127,200326,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,200327,200532,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,200814,201314,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,201315,201572,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,201635,201982,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,201983,202278,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,202481,202803,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,202804,203055,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,203349,203851,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,203852,204008,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,204399,204870,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,204871,205037,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,205116,205369,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,205370,205634,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,205846,205923,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,206704,206878,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,207195,207353,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,207354,207439,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,207440,207574,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,207948,208126,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,208127,208865,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,208866,208908,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,209708,210115,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,210876,211214,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,211835,212219,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,205924,206469,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,206470,206703,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,206879,206979,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,206980,207194,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,207575,207857,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,207858,207947,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,208909,209142,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,209143,209186,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,209187,209551,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,209552,209707,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,210116,210719,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,210720,210875,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,211215,211628,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,211629,211834,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,212220,212297,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,212298,212451,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,212452,212468,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,212469,212970,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,177311,177605,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,177606,180565,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,267556,267755,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,267756,267783,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,267784,267986,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,267987,268425,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,268426,268581,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,268582,268589,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,268590,268667,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,268668,269354,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,269355,269620,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,269621,269873,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,269874,270263,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,270264,270938,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,270939,271328,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,271329,272109,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,272110,272576,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,272577,272654,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,272655,273178,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,273179,273337,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,273338,273717,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,273718,274261,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,274262,274746,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,274747,274998,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,274999,275038,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,275039,275275,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,275276,275384,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,275385,275441,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,275442,275615,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,275616,275689,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,275690,275697,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,275698,275775,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,275776,275902,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,275903,275945,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,275946,275968,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,275969,276461,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,276685,276699,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,277147,277215,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,277668,277681,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,278340,278495,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,279395,279550,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,280608,280716,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,281856,281933,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,283098,283175,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,276462,276537,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,276538,276684,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,276700,276926,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,276927,277146,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,277216,277473,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,277474,277667,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,277682,278027,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,278028,278339,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,278496,278926,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,278927,279394,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,279551,280139,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,280140,280607,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,280717,281387,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,281388,281855,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,281934,282597,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,282598,283097,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,283176,283245,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,283246,283536,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,283537,283549,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,308366,308443,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,308444,308755,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,308756,309262,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,309263,309301,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,309302,309379,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,309380,309457,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,309458,309535,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,309536,309600,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,309601,309678,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,309679,309756,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,309757,310438,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,283550,286596,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,308128,308365,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,311137,311214,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,312047,312066,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,312715,312744,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,317264,317341,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,317342,317555,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,310439,310739,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,310740,310893,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,310894,311136,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,311215,311711,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,311712,312046,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,312067,312517,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,312518,312714,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,312745,313264,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,313265,313461,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,313462,314078,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,314079,314541,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,314542,315276,Wind,Origin Energy Electricity Limited,578,Registered,1
LGC,2932,WD00VC09,2012,VIC,315277,315744,Wind,Origin Energy Electricity Limited,578,Registered,1
